"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","weather_condition"
"65","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-06",16.11,",,W",NA,"",0,",,W,2400",0,",,W",24,"H,,S",27,",,W",18,",,W",310,",,W",300,",,W",28,",,W",36.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"66","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-07",13.87,",,W",NA,"",0,",,W,2400",0,",,W",21,"H,,S",30,",,W",15,",,W",270,",,W",230,",,W",21.9,",,W",31.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"67","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-08",10.96,",,W",NA,"",0,",,W,2400",0,",,W",27,"H,,S",38,",,W",18,",,W",240,",,W",260,",,W",17,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"68","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-09",6.93,",,W",NA,"",0,",,W,2400",0,",,W",34,"H,,S",46,",,W",26,",,W",90,",,W",290,",,W",15,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"69","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-10",12.75,",,W",NA,"",0.46,",,W,2400",0.9,",,W",35,"H,,S",40,",,W",31,",,W",120,",,W",130,",,W",25.1,",,W",30,",,W",1,",,W",1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"","Snow"
"70","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-11",14.54,",,W",NA,"",0,",,W,2400",0,",,W",43,"H,,S",50,",,W",37,",,W",260,",,W",300,",,W",25.1,",,W",32,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"71","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-12",13.87,",,W",NA,"",0,",,W,2400",0,",,W",40,"H,,S",45,",,W",34,",,W",320,",,W",340,",,W",23.9,",,W",30,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"72","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-13",7.83,",,W",NA,"",0,",,W,2400",0,",,W",36,"H,,S",40,",,W",30,",,W",220,",,W",220,",,W",15,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"73","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-14",7.38,",,W",NA,"",0,",,W,2400",0,",,W",41,"H,,S",51,",,W",36,",,W",200,",,W",200,",,W",15,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"74","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-15",12.97,",,W",NA,"",0.2,",,W,2400",0,",,W",52,"H,,S",64,",,W",40,",,W",210,",,W",210,",,W",25.1,",,W",36,",,W",1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"75","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-16",18.79,",,W",NA,"",0,",,W,2400",0,",,W",50,"H,,S",56,",,W",36,",,W",270,",,W",250,",,W",33.1,",,W",42.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"76","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-17",14.09,",,W",NA,"",0,",,W,2400",0,",,W",38,"H,,S",43,",,W",32,",,W",270,",,W",270,",,W",23,",,W",32,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"77","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-18",10.29,",,W",NA,"",0,",,W,2400",0,",,W",36,"H,,S",44,",,W",28,",,W",250,",,W",310,",,W",19.9,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"78","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-19",7.83,",,W",NA,"",0,",,W,2400",0,",,W",39,"H,,S",48,",,W",32,",,W",280,",,W",290,",,W",16.1,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"79","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-20",10.51,",,W",NA,"",0,",,W,2400",0,",,W",40,"H,,S",51,",,W",31,",,W",210,",,W",190,",,W",21,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"80","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-21",10.74,",,W",NA,"",0,"T,,W,2400",0,",,W",43,"H,,S",52,",,W",33,",,W",180,",,W",180,",,W",21,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"81","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-22",21.03,",,W",NA,"",0.88,",,W,2400",0,",,W",41,"H,,S",44,",,W",40,",,W",20,",,W",30,",,W",35.1,",,W",44.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"82","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-23",21.7,",,W",NA,"",0.04,",,W,2400",0,"T,,W",41,"H,,S",48,",,W",34,",,W",290,",,W",290,",,W",33.1,",,W",42.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"83","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-24",13.2,",,W",NA,"",0,",,W,2400",0,",,W",44,"H,,S",60,",,W",34,",,W",240,",,W",250,",,W",23,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"84","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-25",10.29,",,W",NA,"",0,",,W,2400",0,",,W",47,"H,,S",52,",,W",36,",,W",280,",,W",290,",,W",18.1,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"85","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-26",10.07,",,W",NA,"",0,",,W,2400",0,",,W",37,"H,,S",44,",,W",31,",,W",320,",,W",340,",,W",17,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"86","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-27",10.74,",,W",NA,"",0,",,W,2400",0,",,W",36,"H,,S",41,",,W",30,",,W",200,",,W",160,",,W",16.1,",,W",19,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"87","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-28",15.21,",,W",NA,"",0.01,",,W,2400",0,",,W",41,"H,,S",54,",,W",33,",,W",200,",,W",200,",,W",25.1,",,W",32,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"88","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-29",11.41,",,W",NA,"",0.03,",,W,2400",0,",,W",49,"H,,S",58,",,W",44,",,W",230,",,W",230,",,W",21.9,",,W",25.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"89","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-30",11.63,",,W",NA,"",0,",,W,2400",0,",,W",51,"H,,S",67,",,W",44,",,W",190,",,W",200,",,W",29.1,",,W",35.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"","No Snow"
"90","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-03-31",17,",,W",NA,"",0.09,",,W,2400",0,",,W",58,"H,,S",70,",,W",41,",,W",190,",,W",190,",,W",38,",,W",50.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"91","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-01",16.11,",,W",NA,"",0,",,W,2400",0,",,W",42,"H,,S",47,",,W",37,",,W",290,",,W",280,",,W",28,",,W",38,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"92","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-02",10.51,",,W",NA,"",0.05,",,W,2400",0,",,W",42,"H,,S",53,",,W",30,",,W",180,",,W",160,",,W",21.9,",,W",25.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"93","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-03",18.12,",,W",NA,"",0.4,",,W,2400",0,",,W",47,"H,,S",65,",,W",40,",,W",270,",,W",280,",,W",38,",,W",55.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"94","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-04",17.67,",,W",NA,"",0,",,W,2400",0,",,W",46,"H,,S",53,",,W",38,",,W",290,",,W",300,",,W",29.1,",,W",40,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"95","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-05",10.51,",,W",NA,"",0.13,",,W,2400",0,"T,,W",40,"H,,S",46,",,W",35,",,W",110,",,W",280,",,W",18.1,",,W",21.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"96","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-06",7.38,",,W",NA,"",0.09,",,W,2400",0,",,W",47,"H,,S",67,",,W",37,",,W",320,",,W",320,",,W",18.1,",,W",23.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"97","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-07",8.28,",,W",NA,"",0,",,W,2400",0,",,W",55,"H,,S",69,",,W",43,",,W",200,",,W",230,",,W",18.1,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"98","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-08",11.63,",,W",NA,"",0.31,",,W,2400",0,",,W",47,"H,,S",54,",,W",37,",,W",50,",,W",50,",,W",25.1,",,W",31.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"99","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-09",9.84,",,W",NA,"",0.06,",,W,2400",0,",,W",38,"H,,S",41,",,W",36,",,W",120,",,W",120,",,W",19.9,",,W",23,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"100","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-10",13.65,",,W",NA,"",0.01,",,W,2400",0,",,W",42,"H,,S",47,",,W",36,",,W",330,",,W",320,",,W",25.1,",,W",31.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"101","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-11",9.84,",,W",NA,"",0,",,W,2400",0,",,W",42,"H,,S",52,",,W",35,",,W",330,",,W",320,",,W",18.1,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"102","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-12",8.5,",,W",NA,"",0.11,",,W,2400",0,",,W",47,"H,,S",58,",,W",41,",,W",190,",,W",190,",,W",19.9,",,W",23.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"103","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-13",14.09,",,W",NA,"",0.28,",,W,2400",0,",,W",62,"H,,S",75,",,W",57,",,W",220,",,W",220,",,W",23.9,",,W",32,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"104","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-14",7.61,",,W",NA,"",0.04,",,W,2400",0,",,W",59,"H,,S",67,",,W",49,",,W",90,",,W",90,",,W",19.9,",,W",23,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"105","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-15",16.11,",,W",NA,"",0.72,",,W,2400",0,",,W",56,"H,,S",70,",,W",45,",,W",270,",,W",300,",,W",32,",,W",42.9,",,W",1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"106","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-16",18.34,",,W",NA,"",0,",,W,2400",0,",,W",50,"H,,S",61,",,W",43,",,W",280,",,W",300,",,W",29.1,",,W",40,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"107","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-17",12.08,",,W",NA,"",0,",,W,2400",0,",,W",51,"H,,S",60,",,W",45,",,W",100,",,W",110,",,W",19.9,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"108","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-18",10.96,",,W",NA,"",0,"T,,W,2400",0,",,W",48,"H,,S",63,",,W",43,",,W",210,",,W",200,",,W",28,",,W",36,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"109","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-19",22.82,",,W",NA,"",0.02,",,W,2400",0,",,W",67,"H,,S",77,",,W",63,",,W",220,",,W",220,",,W",36.9,",,W",46.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"110","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-20",17.9,",,W",NA,"",0.17,",,W,2400",0,",,W",68,"H,,S",74,",,W",59,",,W",200,",,W",200,",,W",36.9,",,W",48.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"111","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-21",8.5,",,W",NA,"",0.03,",,W,2400",0,",,W",61,"H,,S",70,",,W",55,",,W",180,",,W",170,",,W",19.9,",,W",23.9,",,W",1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"112","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-22",11.63,",,W",NA,"",2.3,",,W,2400",0,",,W",55,"H,,S",58,",,W",49,",,W",30,",,W",20,",,W",25.1,",,W",32,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"113","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-23",11.63,",,W",NA,"",0.21,",,W,2400",0,",,W",51,"H,,S",56,",,W",47,",,W",10,",,W",20,",,W",21.9,",,W",27.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"","No Snow"
"114","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-24",9.62,",,W",NA,"",0.04,",,W,2400",0,",,W",55,"H,,S",68,",,W",47,",,W",300,",,W",290,",,W",19.9,",,W",25.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"115","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-25",10.51,",,W",NA,"",0,",,W,2400",0,",,W",51,"H,,S",55,",,W",47,",,W",110,",,W",110,",,W",19.9,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"116","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-26",14.99,",,W",NA,"",0.74,",,W,2400",0,",,W",49,"H,,S",49,",,W",46,",,W",80,",,W",80,",,W",25.1,",,W",31.1,",,W",1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"117","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-27",17.9,",,W",NA,"",0.66,",,W,2400",0,",,W",50,"H,,S",57,",,W",45,",,W",270,",,W",270,",,W",33.1,",,W",42.1,",,W",1,",,W",1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"118","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-28",10.51,",,W",NA,"",0.01,",,W,2400",0,",,W",49,"H,,S",56,",,W",45,",,W",270,",,W",260,",,W",21,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"119","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-29",9.4,",,W",NA,"",0,",,W,2400",0,",,W",52,"H,,S",63,",,W",43,",,W",270,",,W",310,",,W",17,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"120","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-04-30",7.61,",,W",NA,"",0.14,",,W,2400",0,",,W",49,"H,,S",54,",,W",44,",,W",320,",,W",320,",,W",18.1,",,W",23.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"121","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-01",6.26,",,W",NA,"",0,"T,,W,2400",0,",,W",51,"H,,S",56,",,W",47,",,W",180,",,W",180,",,W",17,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"122","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-02",9.62,",,W",NA,"",0.06,",,W,2400",0,",,W",48,"H,,S",50,",,W",45,",,W",70,",,W",60,",,W",16.1,",,W",19,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"123","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-03",6.71,",,W",NA,"",0.11,",,W,2400",0,",,W",48,"H,,S",57,",,W",45,",,W",90,",,W",90,",,W",16.1,",,W",19,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"124","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-04",5.82,",,W",NA,"",0.14,",,W,2400",0,",,W",52,"H,,S",55,",,W",48,",,W",140,",,W",130,",,W",10.1,",,W",12.1,",,W",1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"125","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-05",6.49,",,W",NA,"",0.01,",,W,2400",0,",,W",50,"H,,S",51,",,W",49,",,W",80,",,W",60,",,W",12.1,",,W",15,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"126","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-06",10.96,",,W",NA,"",0,"T,,W,2400",0,",,W",52,"H,,S",60,",,W",47,",,W",80,",,W",90,",,W",18.1,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"127","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-07",10.96,",,W",NA,"",0.08,",,W,2400",0,",,W",58,"H,,S",76,",,W",45,",,W",350,",,W",340,",,W",23.9,",,W",32,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"128","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-08",9.17,",,W",NA,"",0,",,W,2400",0,",,W",58,"H,,S",61,",,W",50,",,W",100,",,W",120,",,W",16.1,",,W",19.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"129","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-09",10.74,",,W",NA,"",0,",,W,2400",0,",,W",52,"H,,S",55,",,W",47,",,W",110,",,W",100,",,W",21,",,W",23,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"130","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-10",11.63,",,W",NA,"",0.01,",,W,2400",0,",,W",55,"H,,S",66,",,W",51,",,W",200,",,W",180,",,W",21,",,W",27.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"131","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-11",10.96,",,W",NA,"",0,"T,,W,2400",0,",,W",64,"H,,S",70,",,W",54,",,W",300,",,W",320,",,W",19.9,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"132","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-12",6.49,",,W",NA,"",0.39,",,W,2400",0,",,W",51,"H,,S",55,",,W",43,",,W",80,",,W",80,",,W",18.1,",,W",21,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"133","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-13",15.88,",,W",NA,"",0.82,",,W,2400",0,",,W",49,"H,,S",55,",,W",44,",,W",70,",,W",60,",,W",25.9,",,W",31.1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"134","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-14",11.63,",,W",NA,"",0.15,",,W,2400",0,",,W",45,"H,,S",48,",,W",43,",,W",50,",,W",40,",,W",21,",,W",25.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"135","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-15",9.17,",,W",NA,"",0.01,",,W,2400",0,",,W",51,"H,,S",62,",,W",45,",,W",300,",,W",330,",,W",18.1,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"136","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-16",6.49,",,W",NA,"",0,"T,,W,2400",0,",,W",57,"H,,S",65,",,W",50,",,W",90,",,W",90,",,W",18.1,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
"137","USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",42.36057,-71.00975,3.2,"2019-05-17",5.37,",,W",NA,"",0.24,",,W,2400",0,",,W",55,"H,,S",65,",,W",50,",,W",260,",,W",280,",,W",16.1,",,W",25.9,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","No Snow"
